city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Maina,Maina,13.4692,144.7332,Guam,GU,GUM,,,122411.0,1316874021
Hagåtña,Hagta,13.4745,144.7504,Guam,GU,GUM,,primary,1051.0,1316937540
Maina,Maina,13.4692,144.7332,Guam,GU,GUM,,,122411.0,1316874021
Hagåtña,Hagta,13.4745,144.7504,Guam,GU,GUM,,primary,1051.0,1316937540
